classification:  C_id,cus_orig_lat,cus_orig_lon,cus_orig_x,cus_orig_y,cus_orig_identifiant,cus_dest_lat,cus_dest_lon,cus_dest_x,cus_dest_y,cus_dest_identifiant,EAT,LAT


1517    48.9728    2.51248    41    34    14491    48.851    2.49193    -5    30    8185    605    702

1518    48.9328    2.49418    26    30    12432    48.852    2.34589    -5    -1    8154    490    590

1519    48.7036    2.06975    -62    -59    287    48.8547    2.48757    -4    29    8321    475    700

1520    48.8495    2.39752    -6    10    8028    48.8465    2.33985    -7    -2    7879    570    611

1521    48.8392    2.33607    -10    -3    7467    49.0488    2.01239    71    -71    18496    436    651

1522    48.8706    2.78164    2    90    9204    48.8397    2.33687    -10    -3    7467    428    640

1523    48.7252    2.26021    -54    -19    1423    48.8915    2.2375    10    -24    10186    446    573

1524    48.8082    2.33004    -22    -4    5822    48.8536    2.34431    -4    -1    8291    668    714

1525    48.7247    2.25968    -54    -19    1423    48.9724    2.51542    41    35    14492    419    634

1526    48.8541    2.48912    -4    29    8321    48.8392    2.33541    -10    -3    7467    480    564

1527    48.9761    2.51152    43    34    14765    48.7023    2.07044    -63    -59    150    306    588

1528    48.8462    2.34162    -7    -2    7879    48.8836    2.35127    7    0    9799    560    601

1529    48.8457    2.34021    -8    -2    7742    48.9333    2.49434    26    30    12432    510    615

1530    48.703    2.06837    -62    -59    287    48.9327    2.03899    26    -65    12337    457    626

1531    48.844    2.46457    -8    24    7768    48.8389    2.65319    -10    64    7534    584    682

1532    48.8443    2.46792    -8    25    7769    48.704    2.06797    -62    -59    287    390    605

1533    48.8561    2.34355    -4    -1    8291    48.8713    2.32651    2    -5    9109    557    585

1534    48.8503    2.39342    -6    9    8027    48.8474    2.3964    -7    10    7891    531    549

1535    48.8479    2.3735    -7    5    7886    48.8516    2.48989    -5    29    8184    610    677

1536    48.8467    2.33786    -7    -2    7879    48.8055    2.33531    -23    -3    5686    556    599

1537    48.7232    2.25971    -55    -19    1286    48.8835    2.34835    7    0    9799    456    585

1538    48.8841    2.34947    7    0    9799    48.8737    2.32678    3    -5    9246    640    668

1539    48.8055    2.33233    -23    -4    5685    48.8346    2.33077    -12    -4    7192    611    646

1540    48.8689    2.782    1    91    9068    48.845    2.46235    -8    24    7768    411    568

1541    48.8712    2.334    2    -3    9111    48.894    2.23737    11    -24    10323    484    545

1542    48.8406    2.65668    -9    64    7671    48.8897    2.23698    9    -24    10049    380    583

1543    48.892    2.23866    10    -23    10187    48.848    2.39297    -7    9    7890    618    707

1544    48.8805    2.35823    6    2    9664    48.723    2.26169    -55    -18    1287    468    597

1545    48.8348    2.3333    -12    -3    7193    48.8523    2.34247    -5    -2    8153    649    677

1546    48.9724    2.51063    41    34    14491    48.8529    2.48941    -5    29    8184    601    697

1547    48.8922    2.23809    10    -23    10187    48.7247    2.26075    -54    -19    1423    526    654

1548    48.8494    2.39539    -6    10    8028    48.8848    2.34783    8    0    9936    555    602

1549    48.8454    2.33739    -8    -3    7741    48.8479    2.37576    -7    5    7886    638    670

1550    48.8482    2.39418    -7    9    7890    48.8059    2.33059    -23    -4    5685    512    567

1551    48.8404    2.33683    -10    -3    7467    48.7242    2.261    -54    -19    1423    614    714

1552    48.8916    2.23769    10    -23    10187    48.9352    2.04233    27    -64    12475    530    636

1553    48.8455    2.34191    -8    -2    7742    48.8436    2.46281    -8    24    7768    615    684

1554    48.8715    2.29704    2    -11    9103    48.8405    2.33565    -9    -3    7604    498    540

1555    48.8913    2.23424    10    -24    10186    48.9315    2.04077    26    -65    12337    578    682

1556    48.8933    2.23858    11    -23    10324    48.8522    2.48926    -5    29    8184    534    663

1557    48.8697    2.78314    2    91    9205    48.8714    2.32972    2    -4    9110    464    679

1558    48.8395    2.33706    -10    -3    7467    48.8858    2.35117    8    0    9936    610    657

1559    49.0488    2.01566    71    -70    18497    48.8831    2.35312    7    1    9800    517    717

1560    48.8717    2.3261    3    -5    9246    48.8555    2.34092    -4    -2    8290    631    659

1561    48.7026    2.0717    -63    -58    151    48.8465    2.34081    -7    -2    7879    492    660

1562    48.861    2.34689    -2    -1    8565    48.8617    2.34701    -1    -1    8702    702    718

1563    48.8916    2.23911    10    -23    10187    48.8406    2.33892    -9    -2    7605    567    638

1564    48.8069    2.33392    -22    -3    5823    48.8416    2.46238    -9    24    7631    479    555

1565    48.7044    2.0725    -62    -58    288    48.837    2.33216    -11    -4    7329    469    629

1566    48.8439    2.46543    -8    24    7768    48.9323    2.49723    26    31    12433    580    656

1567    48.885    2.34683    8    -1    9935    48.855    2.34412    -4    -1    8291    658    694

1568    48.8069    2.33222    -22    -4    5822    48.8733    2.33135    3    -4    9247    656    716

1569    48.8726    2.29535    3    -11    9240    48.8616    2.34996    -1    0    8703    568    609

1570    48.8792    2.35545    5    1    9526    48.8441    2.46479    -8    24    7768    632    701

1571    48.8335    2.3303    -12    -4    7192    49.0472    2.01107    70    -71    18359    375    590

1572    48.7259    2.26024    -54    -19    1423    48.854    2.49014    -4    29    8321    560    708

1573    49.0479    2.00906    70    -71    18359    48.8915    2.23753    10    -24    10186    470    630

1574    48.8705    2.78252    2    91    9205    48.8508    2.48791    -6    29    8047    406    551

1575    48.8699    2.78278    2    91    9205    48.9315    2.49579    26    31    12433    427    575

1576    48.8461    2.34195    -7    -2    7879    48.8787    2.35692    5    1    9526    602    640

1577    48.8434    2.46245    -8    24    7768    48.8437    2.34028    -8    -2    7742    523    592

1578    48.7255    2.26101    -54    -19    1423    48.704    2.06793    -62    -59    287    518    620

1579    48.7035    2.06803    -62    -59    287    48.8349    2.33062    -12    -4    7192    525    685

1580    48.8833    2.34991    7    0    9799    48.8435    2.46427    -8    24    7768    480    552

1581    48.8074    2.32918    -22    -4    5822    48.9301    2.49512    25    30    12295    474    599

1582    48.8383    2.65598    -10    64    7534    48.8791    2.3564    5    1    9526    477    627

1583    48.8453    2.33945    -8    -2    7742    48.8539    2.34567    -4    -1    8291    668    690

1584    48.8484    2.39336    -6    9    8027    48.8522    2.48914    -5    29    8184    545    603

1585    48.8742    2.30016    3    -10    9241    49.047    2.01428    70    -70    18360    360    546

1586    48.8398    2.65724    -10    64    7534    48.7221    2.26054    -55    -19    1286    512    719

1587    48.872    2.32818    3    -5    9246    48.8705    2.78279    2    91    9205    479    694

1588    48.8068    2.32918    -22    -4    5822    48.8458    2.46722    -7    25    7906    478    559

1589    48.8802    2.35539    6    1    9663    48.8808    2.35651    6    1    9663    585    601

1590    48.7234    2.26028    -55    -19    1286    48.8534    2.34411    -5    -1    8154    458    568

1591    48.8893    2.23724    9    -24    10049    48.8082    2.33194    -22    -4    5822    563    647

1592    48.9357    2.04157    27    -65    12474    48.8348    2.33299    -12    -4    7192    531    691

1593    48.9716    2.51272    41    34    14491    48.8533    2.34224    -5    -2    8153    520    644

1594    48.8403    2.33659    -10    -3    7467    48.8633    2.34891    -1    0    8703    678    710

1595    48.7034    2.07097    -62    -58    288    48.8682    2.78032    1    90    9067    358    704

1596    48.8795    2.36015    6    2    9664    48.9327    2.04078    26    -65    12337    452    612

1597    48.7009    2.06811    -63    -59    150    48.8701    2.32893    2    -4    9110    417    593

1598    48.8488    2.39427    -6    9    8027    48.8814    2.35117    6    0    9662    548    592

1599    48.8464    2.33648    -7    -3    7878    48.9322    2.49596    26    31    12433    591    697

1600    48.8848    2.35279    8    1    9937    48.8919    2.23661    10    -24    10186    639    706

1601    48.8733    2.30056    3    -10    9241    48.9316    2.49564    26    31    12433    458    567

1602    48.8364    2.33437    -11    -3    7330    48.854    2.3459    -4    -1    8291    553    581

1603    48.8435    2.33979    -8    -2    7742    48.7249    2.26019    -54    -19    1423    577    679

1604    48.7013    2.06882    -63    -59    150    49.0495    2.01446    71    -70    18497    353    602

1605    49.0481    2.0114    70    -71    18359    48.849    2.3988    -6    10    8028    449    680

1606    48.8453    2.37259    -8    5    7749    48.8735    2.29651    3    -11    9240    588    642

1607    48.8421    2.65359    -9    64    7671    48.8531    2.34152    -5    -2    8153    405    558

1608    48.8337    2.33334    -12    -3    7193    48.8899    2.23569    9    -24    10049    643    715

1609    48.874    2.2966    3    -11    9240    48.8715    2.78104    2    90    9204    375    603

1610    48.8606    2.34532    -2    -1    8565    49.0499    2.0098    71    -71    18496    422    631

1611    48.8615    2.34695    -1    -1    8702    48.8512    2.4875    -5    29    8184    517    595

1612    48.8736    2.29819    3    -11    9240    48.7257    2.26002    -54    -19    1423    505    621

1613    48.8416    2.46295    -9    24    7631    48.8915    2.23903    10    -23    10187    548    667

1614    49.0491    2.01155    71    -71    18496    48.8377    2.33555    -11    -3    7330    441    657

1615    49.051    2.01226    72    -71    18633    48.8388    2.65426    -10    64    7534    305    635

1616    48.8534    2.48787    -5    29    8184    48.8929    2.2403    11    -23    10324    569    696

1617    48.9342    2.49386    27    30    12569    48.8739    2.29725    3    -11    9240    573    684

1618    48.8773    2.35465    5    1    9526    48.9733    2.51507    42    35    14629    440    551

1619    48.7256    2.26225    -54    -18    1424    48.874    2.2965    3    -11    9240    513    629

1620    48.8598    2.34826    -2    0    8566    48.8098    2.33359    -21    -3    5960    535    584

1621    48.8083    2.33334    -22    -3    5823    49.049    2.01159    71    -71    18496    479    708

1622    48.892    2.23628    10    -24    10186    48.93    2.4976    25    31    12296    468    601

1623    48.8354    2.33062    -11    -4    7329    48.849    2.39534    -6    10    8028    514    559

1624    48.8074    2.33323    -22    -3    5823    48.8945    2.23698    11    -24    10323    610    697

1625    48.7231    2.25921    -55    -19    1286    48.87    2.7823    2    91    9205    405    670

1626    48.8398    2.33619    -10    -3    7467    48.8496    2.48877    -6    29    8047    496    579

1627    48.8698    2.78642    2    91    9205    48.8461    2.373    -7    5    7886    348    546

1628    48.9312    2.49535    25    30    12295    48.8089    2.33261    -22    -4    5822    583    707

1629    48.8449    2.34187    -8    -2    7742    48.9767    2.51388    43    34    14765    413    544

1630    48.8468    2.37143    -7    5    7886    48.7012    2.07297    -63    -58    151    364    543

1631    48.7032    2.0716    -62    -58    288    48.7237    2.25936    -54    -19    1423    547    646

1632    48.8812    2.35384    6    1    9663    48.8927    2.23739    11    -24    10323    488    555

1633    48.8451    2.37286    -8    5    7749    48.7271    2.26116    -53    -19    1560    514    622

1634    48.8492    2.39757    -6    10    8028    48.8477    2.37118    -7    4    7885    645    672

1635    48.8466    2.33941    -7    -2    7879    48.8088    2.33213    -22    -4    5822    635    676

1636    48.7013    2.06998    -63    -59    150    48.8895    2.23746    9    -24    10049    518    679

1637    48.9342    2.03863    27    -65    12474    48.8341    2.33283    -12    -4    7192    398    559

1638    48.8468    2.39245    -7    9    7890    48.8721    2.32832    3    -4    9247    504    552

1639    48.7026    2.06782    -63    -59    150    48.8621    2.34973    -1    0    8703    456    635

1640    48.9339    2.49481    26    30    12432    48.8711    2.77901    2    90    9204    469    616

1641    48.8399    2.6554    -10    64    7534    48.8405    2.65243    -10    63    7533    570    587

1642    48.8397    2.33728    -10    -3    7467    48.8466    2.46571    -7    24    7905    471    543

1643    48.8699    2.7847    2    91    9205    48.8695    2.78291    2    91    9205    606    622

1644    48.8554    2.3464    -4    -1    8291    48.844    2.46504    -8    24    7768    472    540

1645    48.8467    2.339    -7    -2    7879    48.8372    2.3335    -11    -3    7330    677    699

1646    48.8829    2.34794    7    0    9799    48.8802    2.35653    6    1    9663    545    565

1647    48.7256    2.25909    -54    -19    1423    48.8614    2.34682    -1    -1    8702    461    575

1648    48.8733    2.33082    3    -4    9247    48.8447    2.37198    -8    5    7749    649    691

1649    48.891    2.24071    10    -23    10187    48.8459    2.3741    -7    5    7886    603    684

1650    48.88    2.35836    6    2    9664    48.8524    2.49101    -5    30    8185    602    679

1651    48.8515    2.48898    -5    29    8184    48.8466    2.33902    -7    -2    7879    629    710

1652    48.7043    2.07267    -62    -58    288    48.7247    2.26002    -54    -19    1423    449    548

1653    48.8461    2.36978    -7    4    7885    49.0492    2.01114    71    -71    18496    491    714

1654    48.8358    2.334    -11    -3    7330    48.8713    2.78183    2    91    9205    501    715

1655    48.7238    2.25983    -54    -19    1423    48.8856    2.35251    8    1    9937    480    611

1656    48.847    2.3742    -7    5    7886    48.9344    2.04096    27    -65    12474    475    648

1657    48.8405    2.33716    -10    -3    7467    48.854    2.3453    -4    -1    8291    677    702

1658    48.8928    2.23823    11    -23    10324    48.8701    2.77973    2    90    9204    435    689

1659    48.9312    2.4987    25    31    12296    48.8541    2.34301    -4    -1    8291    616    717

1660    48.8451    2.46213    -8    24    7768    48.8686    2.78312    1    91    9068    392    549

1661    48.8707    2.32965    2    -4    9110    48.8499    2.39413    -6    9    8027    509    556

1662    48.8599    2.34456    -2    -1    8565    48.839    2.33838    -10    -2    7468    688    718

1663    48.9731    2.5127    42    34    14628    48.8607    2.3451    -2    -1    8565    562    683

1664    49.0464    2.01374    70    -70    18360    48.8785    2.35567    5    1    9526    502    705

1665    48.8712    2.78141    2    90    9204    48.8926    2.23546    11    -24    10323    441    696

1666    48.8393    2.65481    -10    64    7534    48.8919    2.23602    10    -24    10186    471    674

1667    49.0483    2.0153    71    -70    18497    48.7247    2.26274    -54    -18    1424    421    678

1668    48.8511    2.49186    -5    30    8185    48.8389    2.65763    -10    64    7534    532    621

1669    48.8349    2.33315    -12    -3    7193    48.8406    2.65411    -9    64    7671    509    666

1670    48.7246    2.2614    -54    -19    1423    48.8842    2.34702    7    -1    9798    503    631

1671    48.8068    2.33129    -22    -4    5822    48.8683    2.78016    1    90    9067    408    625

1672    48.8616    2.34462    -1    -1    8702    48.7275    2.26109    -53    -19    1560    572    684

1673    48.8458    2.37423    -7    5    7886    48.854    2.34498    -4    -1    8291    599    628

1674    48.8703    2.78273    2    91    9205    48.8458    2.34015    -7    -2    7879    355    565

1675    48.8638    2.34775    -1    0    8703    48.8742    2.29606    3    -11    9240    519    558

1676    48.8745    2.32814    4    -5    9383    48.8537    2.34398    -4    -1    8291    612    643

1677    48.8438    2.33985    -8    -2    7742    48.8432    2.465    -8    24    7768    561    631

1678    48.7236    2.2617    -55    -18    1287    48.8728    2.33018    3    -4    9247    591    710

1679    48.8718    2.32896    3    -4    9247    48.8916    2.23678    10    -24    10186    643    701

1680    48.8918    2.23729    10    -24    10186    48.934    2.04515    27    -64    12475    442    546

1681    48.7255    2.26288    -54    -18    1424    48.8461    2.37405    -7    5    7886    599    709

1682    48.8926    2.2371    11    -24    10323    48.8725    2.78082    3    90    9341    333    587

1683    48.9743    2.51484    42    35    14629    48.8442    2.46396    -8    24    7768    586    691

1684    48.8448    2.37241    -8    5    7749    48.8693    2.78568    2    91    9205    466    664

1685    48.8463    2.39678    -7    10    7891    48.856    2.34646    -4    -1    8291    626    665

1686    48.7033    2.07088    -62    -58    288    48.844    2.33798    -8    -2    7742    534    700

1687    48.9326    2.04041    26    -65    12337    48.846    2.37039    -7    4    7885    370    541

1688    48.8446    2.37304    -8    5    7749    48.9761    2.51185    43    34    14765    483    605

1689    48.892    2.23698    10    -24    10186    48.9329    2.04207    26    -64    12338    505    610

1690    48.8609    2.34352    -2    -1    8565    48.8505    2.39299    -6    9    8027    638    676

1691    48.8744    2.2954    4    -11    9377    48.8347    2.33385    -12    -3    7193    646    693

1692    48.835    2.33288    -12    -4    7192    48.8925    2.23743    11    -24    10323    542    614

1693    48.8705    2.78275    2    91    9205    48.9751    2.51205    42    34    14628    517    670

1694    48.8074    2.33402    -22    -3    5823    48.8501    2.48844    -6    29    8047    525    614

1695    48.8481    2.39033    -7    8    7889    48.8831    2.34812    7    0    9799    614    659

1696    48.8485    2.39588    -6    10    8028    48.8495    2.3947    -6    9    8027    608    624

1697    48.8462    2.37371    -7    5    7886    48.7022    2.07147    -63    -58    151    395    575

1698    48.8345    2.32963    -12    -4    7192    48.8346    2.33329    -12    -3    7193    668    685

1699    49.0479    2.01181    70    -71    18359    48.8829    2.34535    7    -1    9798    478    676

1700    48.8398    2.65426    -10    64    7534    48.8471    2.34194    -7    -2    7879    535    688

1701    49.0487    2.01645    71    -70    18497    48.8911    2.23698    10    -24    10186    457    615

1702    49.0492    2.01158    71    -71    18496    48.8783    2.35467    5    1    9526    409    613

1703    48.932    2.04181    26    -65    12337    48.874    2.29497    3    -11    9240    523    656

1704    48.7244    2.25928    -54    -19    1423    48.8347    2.33023    -12    -4    7192    594    689

1705    48.705    2.0708    -62    -58    288    48.8781    2.35824    5    2    9527    404    591

1706    48.8512    2.49165    -5    30    8185    48.8899    2.2376    10    -24    10186    449    579

1707    48.8797    2.35297    6    1    9663    48.9322    2.49449    26    30    12432    556    643

1708    48.8399    2.65435    -10    64    7534    48.8613    2.34684    -1    -1    8702    451    602

1709    48.8924    2.23551    10    -24    10186    48.9306    2.49688    25    31    12296    544    677

1710    48.9744    2.51295    42    34    14628    48.703    2.07088    -62    -58    288    368    649

1711    48.8758    2.29503    4    -11    9377    48.8734    2.32963    3    -4    9247    594    625

1712    48.8419    2.65392    -9    64    7671    48.8453    2.37149    -8    5    7749    490    630

1713    48.8922    2.23689    10    -24    10186    48.8742    2.29256    3    -12    9239    527    570

1714    48.8895    2.2352    9    -24    10049    48.8448    2.46068    -8    23    7767    494    613

1715    48.8517    2.34521    -5    -1    8154    48.8396    2.65115    -10    63    7533    535    685

1716    48.8905    2.23392    10    -24    10186    48.9312    2.49354    25    30    12295    484    617

1717    48.8539    2.49085    -4    30    8322    48.7244    2.25713    -54    -19    1423    397    547

1718    48.7037    2.06672    -62    -59    287    48.848    2.39438    -7    9    7890    424    613

1719    48.7032    2.06699    -62    -59    287    48.8341    2.33621    -12    -3    7193    490    653

1720    48.8515    2.34181    -5    -2    8153    48.9327    2.49372    26    30    12432    550    651

1721    48.8074    2.33319    -22    -3    5823    48.932    2.49473    26    30    12432    425    550

1722    48.8763    2.29439    4    -12    9376    48.838    2.33706    -10    -3    7467    635    682

1723    48.8815    2.3503    6    0    9662    48.835    2.33337    -12    -3    7193    510    557

1724    48.7258    2.25833    -54    -19    1423    48.8421    2.33845    -9    -2    7605    517    618

1725    48.8839    2.35014    7    0    9799    48.8496    2.39446    -6    9    8027    529    575

1726    48.8558    2.34506    -4    -1    8291    48.9323    2.039    26    -65    12337    393    552

1727    48.8612    2.34725    -2    -1    8565    48.8901    2.23489    10    -24    10186    492    560

1728    48.8536    2.34341    -4    -1    8291    49.0466    2.01162    70    -71    18359    462    672

1729    48.7242    2.25718    -54    -19    1423    48.8455    2.34095    -8    -2    7742    500    604

1730    48.8447    2.46448    -8    24    7768    48.8558    2.34424    -4    -1    8291    625    694

1731    48.9723    2.51508    41    35    14492    48.8443    2.46616    -8    24    7768    507    611

1732    48.873    2.29675    3    -11    9240    48.8403    2.65529    -10    64    7534    409    583

1733    48.8706    2.78401    2    91    9205    49.0507    2.01244    71    -71    18496    235    609

1734    48.8527    2.34796    -5    0    8155    48.9317    2.49613    26    31    12433    472    571

1735    48.7266    2.26234    -53    -18    1561    48.9308    2.49137    25    30    12295    503    688

1736    48.881    2.35791    6    2    9664    48.8608    2.34942    -2    0    8566    639    668

1737    48.8429    2.46548    -9    24    7631    48.8077    2.33314    -22    -3    5823    492    570

1738    48.8716    2.32878    2    -4    9110    48.7244    2.2579    -54    -19    1423    574    693

1739    48.8926    2.23864    11    -23    10324    48.808    2.33187    -22    -4    5822    478    563

1740    48.8687    2.78429    1    91    9068    48.8935    2.23942    11    -23    10324    463    718

1741    48.7246    2.26172    -54    -18    1424    48.8412    2.33325    -9    -3    7604    600    699

1742    48.891    2.23951    10    -23    10187    48.8922    2.23895    10    -23    10187    651    667

1743    48.8798    2.35469    6    1    9663    48.8391    2.65663    -10    64    7534    492    643

1744    48.7035    2.06951    -62    -59    287    49.049    2.00873    71    -71    18496    426    674

1745    48.8839    2.3527    7    1    9800    48.8529    2.34469    -5    -1    8154    504    540

1746    48.9757    2.51223    43    34    14765    48.8611    2.34663    -2    -1    8565    429    550

1747    48.8401    2.33728    -10    -3    7467    48.8749    2.29738    4    -11    9377    607    652

1748    48.9755    2.51359    42    34    14628    48.84    2.33655    -10    -3    7467    567    702

1749    48.7051    2.0706    -62    -58    288    48.8775    2.3587    5    2    9527    452    639

1750    48.8434    2.46321    -8    24    7768    48.8861    2.34997    8    0    9936    491    564

1751    48.8455    2.34063    -8    -2    7742    48.9317    2.49525    26    30    12432    437    541

1752    48.7246    2.25998    -54    -19    1423    49.0492    2.01315    71    -71    18496    317    575

1753    48.8695    2.78064    2    90    9204    48.933    2.04266    26    -64    12338    224    566

1754    48.8717    2.78249    3    91    9342    48.8449    2.37575    -8    5    7749    374    569

1755    48.839    2.65182    -10    63    7533    48.8447    2.34041    -8    -2    7742    532    684

1756    48.8104    2.33302    -21    -4    5959    48.8082    2.33613    -22    -3    5823    548    565

1757    48.8522    2.34382    -5    -1    8154    48.8737    2.32782    3    -5    9246    661    692

1758    49.0483    2.01534    71    -70    18497    48.8438    2.46384    -8    24    7768    395    650

1759    49.0491    2.01184    71    -71    18496    48.9744    2.51704    42    35    14629    364    606

1760    48.8906    2.23611    10    -24    10186    48.8535    2.34338    -5    -1    8154    543    612

1761    49.0492    2.01229    71    -71    18496    48.8604    2.34684    -2    -1    8565    472    681

1762    48.8843    2.35058    7    0    9799    48.7267    2.25698    -53    -19    1560    520    648

1763    48.854    2.34036    -4    -2    8290    48.8784    2.35499    5    1    9526    511    544

1764    48.8081    2.33001    -22    -4    5822    48.9333    2.03735    26    -65    12337    372    541

1765    48.9741    2.51394    42    34    14628    48.9327    2.03844    26    -65    12337    353    579

1766    48.9739    2.51657    42    35    14629    48.8713    2.33183    2    -4    9110    443    565

1767    48.8753    2.29412    4    -12    9376    48.8843    2.35234    7    1    9800    608    650

1768    48.8406    2.65132    -9    63    7670    48.8455    2.37394    -8    5    7749    534    671

1769    48.8837    2.35152    7    0    9799    48.8504    2.39438    -6    9    8027    635    680

1770    48.8905    2.23625    10    -24    10186    48.8391    2.65817    -10    65    7535    504    708

1771    48.8695    2.78311    2    91    9205    48.8767    2.29577    4    -11    9377    441    670

1772    48.9327    2.04078    26    -65    12337    49.0488    2.01327    71    -70    18497    486    580

1773    48.8491    2.39074    -6    9    8027    48.8454    2.37393    -8    5    7749    558    581

1774    48.8703    2.78398    2    91    9205    48.8463    2.37508    -7    5    7886    349    545

1775    48.8525    2.48891    -5    29    8184    48.8925    2.23681    10    -24    10186    467    596

1776    49.0475    2.01239    70    -71    18359    48.8472    2.39427    -7    9    7890    386    616

1777    48.853    2.34524    -5    -1    8154    48.8476    2.3375    -7    -3    7878    633    653

1778    48.874    2.29559    3    -11    9240    48.8489    2.39331    -6    9    8027    513    575

1779    48.931    2.04216    25    -64    12201    48.8526    2.48975    -5    29    8184    380    599

1780    48.8918    2.23768    10    -23    10187    48.892    2.23698    10    -24    10186    631    647

1781    48.9314    2.49221    25    30    12295    48.8519    2.49353    -5    30    8185    538    607

1782    48.8904    2.23811    10    -23    10187    48.8439    2.37528    -8    5    7749    566    649

1783    48.8391    2.33903    -10    -2    7468    48.7028    2.07067    -63    -58    151    548    712

1784    48.8865    2.34808    8    0    9936    48.8693    2.78241    2    91    9205    482    688

1785    48.8725    2.29937    3    -11    9240    48.893    2.23669    11    -24    10323    519    565

1786    48.8735    2.29819    3    -11    9240    48.8444    2.46469    -8    24    7768    544    635

1787    48.8431    2.46596    -9    24    7631    48.9319    2.49407    26    30    12432    510    586

1788    48.8838    2.34919    7    0    9799    48.8078    2.33306    -22    -4    5822    564    631

1789    48.7244    2.2619    -54    -18    1424    48.8737    2.29826    3    -11    9240    595    711

1790    48.8845    2.35064    7    0    9799    49.0493    2.015    71    -70    18497    433    632

1791    48.8753    2.29514    4    -11    9377    48.892    2.23918    10    -23    10187    515    557

1792    48.8452    2.37425    -8    5    7749    48.8803    2.35343    6    1    9663    586    627

1793    48.8741    2.2977    3    -11    9240    48.7025    2.07145    -63    -58    151    470    637

1794    48.8463    2.37686    -7    6    7887    48.8714    2.78117    2    90    9204    485    679

1795    48.8474    2.34162    -7    -2    7879    48.8498    2.39702    -6    10    8028    532    572

1796    48.8844    2.3523    7    1    9800    48.8601    2.34738    -2    -1    8565    545    577

1797    49.0492    2.01229    71    -71    18496    48.8392    2.33823    -10    -2    7468    380    596

1798    48.8522    2.48899    -5    29    8184    49.0485    2.01414    71    -70    18497    284    545

1799    48.8897    2.23503    9    -24    10049    48.8543    2.34393    -4    -1    8291    506    575

1800    48.8693    2.78359    2    91    9205    48.976    2.51135    43    34    14765    406    560

1801    48.8929    2.23547    11    -24    10323    48.8918    2.23445    10    -24    10186    654    670

1802    48.8855    2.34891    8    0    9936    48.853    2.34559    -5    -1    8154    595    632

1803    48.8055    2.33081    -23    -4    5685    48.844    2.33858    -8    -2    7742    547    588

1804    48.8937    2.23978    11    -23    10324    48.8388    2.33563    -10    -3    7467    603    674

1805    48.933    2.04146    26    -65    12337    48.8487    2.39404    -6    9    8027    468    648

1806    48.8531    2.49064    -5    30    8185    48.8816    2.35773    6    2    9664    553    630

1807    48.8841    2.34916    7    0    9799    48.8454    2.3413    -8    -2    7742    595    637

1808    48.8324    2.33537    -13    -3    7056    48.8509    2.48875    -6    29    8047    556    640

1809    48.8749    2.29837    4    -11    9377    48.8419    2.46366    -9    24    7631    478    569

1810    48.8522    2.48938    -5    29    8184    48.8461    2.39699    -7    10    7891    561    617

1811    48.8692    2.78373    2    91    9205    48.8892    2.23752    9    -24    10049    433    689

1812    48.8904    2.2373    10    -24    10186    48.7029    2.07072    -62    -58    288    407    567

1813    48.9336    2.03831    26    -65    12337    48.8456    2.36971    -8    4    7748    450    622

1814    48.8904    2.23475    10    -24    10186    48.8435    2.46858    -8    25    7769    584    707

1815    48.874    2.29612    3    -11    9240    48.8837    2.34786    7    0    9799    513    552

1816    48.7249    2.26044    -54    -19    1423    48.8406    2.65132    -9    63    7670    361    565

1817    48.8938    2.23804    11    -23    10324    48.8739    2.33045    3    -4    9247    577    635

1818    48.8422    2.46418    -9    24    7631    48.7258    2.25657    -54    -20    1422    579    714

1819    48.8736    2.32662    3    -5    9246    48.7242    2.25943    -54    -19    1423    583    702

1820    48.8503    2.49179    -6    30    8048    48.8537    2.34472    -4    -1    8291    574    654

1821    48.8909    2.23564    10    -24    10186    48.8428    2.46583    -9    24    7631    548    670

1822    48.8458    2.46435    -7    24    7905    48.8523    2.48969    -5    29    8184    630    657

1823    48.8782    2.35806    5    2    9527    48.8741    2.32818    3    -5    9246    529    558

1824    48.846    2.37266    -7    5    7886    48.8464    2.37383    -7    5    7886    665    681

1825    48.8398    2.33766    -10    -3    7467    48.8094    2.33152    -21    -4    5959    591    627

1826    49.0478    2.01554    70    -70    18360    48.878    2.35624    5    1    9526    494    697

1827    48.726    2.26026    -54    -19    1423    48.8739    2.29741    3    -11    9240    584    700

1828    48.7251    2.25663    -54    -20    1422    48.8729    2.29738    3    -11    9240    557    673

1829    48.9328    2.49377    26    30    12432    48.8703    2.7811    2    90    9204    472    620

1830    48.8715    2.33148    2    -4    9110    48.8076    2.33339    -22    -3    5823    651    709

1831    48.852    2.48915    -5    29    8184    48.8461    2.34011    -7    -2    7879    511    592

1832    48.841    2.65405    -9    64    7671    48.861    2.34403    -2    -1    8565    453    605

