,time,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-misses,branches,bus-cycles,cache-misses,cache-references,cycles,dTLB-load-misses,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,instructions,node-load-misses,node-loads,node-store-misses,node-stores,ref-cycles,label
2257,36.567900347,1564721.0,197549504.0,105511043.0,19208.0,301.0,560669.0,175.0,209672.0,125595.0,124619.0,113915528.0,9977189.0,421.0,825574.0,259408625.0,1219.0,113.0,104661894.0,63.0,58.0,633665622.0,188.0,56.0,13.0,213.0,259426584.0,0
2258,36.668084073,1582847.0,197171414.0,105015809.0,17733.0,301.0,570848.0,167.0,210328.0,124036.0,123641.0,113940199.0,9977830.0,446.0,819133.0,259424579.0,2104.0,200.0,105201388.0,56.0,50.0,633743452.0,175.0,50.0,13.0,163.0,259444511.0,0
2259,36.768261754,1555734.0,197358375.0,105637308.0,18621.0,200.0,580534.0,199.0,209885.0,125610.0,125053.0,113710413.0,9977097.0,441.0,817242.0,259403735.0,2191.0,125.0,105370762.0,69.0,83.0,632230667.0,169.0,69.0,13.0,200.0,259424181.0,0
2260,36.868438103,1577335.0,197315249.0,105364267.0,18067.0,423.0,559583.0,159.0,209851.0,125141.0,125136.0,113639355.0,9977118.0,586.0,817680.0,259403371.0,2492.0,200.0,105774506.0,56.0,58.0,632137842.0,163.0,44.0,50.0,163.0,259425699.0,0
2261,36.968623554000004,1595858.0,196781720.0,104784343.0,24644.0,215.0,590380.0,159.0,209912.0,126065.0,125779.0,113369184.0,9977971.0,491.0,841175.0,259427028.0,1954.0,150.0,105385431.0,56.0,58.0,629884001.0,294.0,31.0,13.0,200.0,259448326.0,0
2262,37.068798278,1587308.0,197461607.0,105668897.0,20069.0,212.0,610569.0,190.0,209632.0,125682.0,125257.0,113545737.0,9976918.0,496.0,828794.0,259399999.0,1415.0,125.0,105174378.0,56.0,109.0,631615611.0,150.0,50.0,13.0,163.0,259420352.0,0
2263,37.16897448,1569979.0,197015723.0,104834669.0,14429.0,188.0,557183.0,192.0,209591.0,124562.0,124534.0,114159996.0,9977068.0,446.0,830919.0,259402746.0,1553.0,125.0,105623429.0,56.0,75.0,633517771.0,163.0,56.0,0.0,175.0,259424137.0,0
2264,37.269154955,1561256.0,197452819.0,105605439.0,17166.0,276.0,585384.0,175.0,209561.0,124774.0,124830.0,113655728.0,9977525.0,486.0,813929.0,259414354.0,1853.0,113.0,104832991.0,63.0,50.0,632026402.0,157.0,119.0,0.0,188.0,259436087.0,0
2265,37.369331501,1603480.0,196636311.0,105516432.0,17645.0,263.0,594674.0,209.0,209373.0,124687.0,124181.0,114054166.0,9976917.0,416.0,815183.0,259400244.0,1865.0,113.0,105231413.0,56.0,58.0,633658809.0,313.0,63.0,0.0,188.0,259371275.0,0
2266,37.469514308,1573645.0,196901997.0,104985288.0,18307.0,213.0,608119.0,184.0,209575.0,123807.0,124047.0,113950274.0,9975294.0,406.0,807933.0,259418844.0,1828.0,138.0,104779266.0,50.0,50.0,631995848.0,188.0,44.0,25.0,150.0,259426563.0,0
2267,37.569693805,1557243.0,197099941.0,104753804.0,19384.0,213.0,580213.0,192.0,209299.0,123091.0,123770.0,113970242.0,9977059.0,496.0,797444.0,259355804.0,2179.0,63.0,105233852.0,56.0,50.0,632277344.0,144.0,94.0,25.0,150.0,259431597.0,0
2268,37.669872123000005,1554427.0,197852677.0,105429642.0,17006.0,225.0,592251.0,225.0,209641.0,123919.0,123910.0,113823536.0,9977871.0,426.0,802888.0,259424609.0,2016.0,125.0,105114147.0,63.0,67.0,632887549.0,144.0,125.0,13.0,175.0,259446655.0,0
2269,37.770058493,1601699.0,196491739.0,105537101.0,18108.0,188.0,578263.0,175.0,209689.0,124682.0,125030.0,113724090.0,9978438.0,426.0,814263.0,259441238.0,2016.0,188.0,105062093.0,88.0,1035.0,632761861.0,169.0,69.0,13.0,200.0,259462400.0,0
2270,37.870239557,1582727.0,197076961.0,105366814.0,17142.0,263.0,556415.0,200.0,210133.0,124816.0,124774.0,113576206.0,9979857.0,489.0,835287.0,259433709.0,1678.0,163.0,105501520.0,69.0,67.0,629711408.0,194.0,69.0,13.0,188.0,259483602.0,0
2271,37.9704225,1565262.0,197504860.0,105473173.0,18195.0,363.0,602912.0,200.0,209781.0,123801.0,123074.0,114167444.0,9977713.0,545.0,808796.0,259455726.0,1590.0,188.0,104697883.0,56.0,50.0,635162950.0,269.0,75.0,50.0,138.0,259440569.0,0
2272,38.070601546,1573030.0,197060595.0,104879901.0,17956.0,213.0,582701.0,184.0,209942.0,124444.0,124615.0,113506754.0,9977256.0,427.0,814402.0,259407175.0,1440.0,276.0,105103953.0,56.0,50.0,631184093.0,188.0,50.0,0.0,138.0,259428836.0,0
2273,38.170779882,1569953.0,197499709.0,105210843.0,18842.0,276.0,563346.0,184.0,209266.0,123183.0,123051.0,114387733.0,9977456.0,402.0,823088.0,259412766.0,2029.0,200.0,105667935.0,56.0,58.0,636236033.0,144.0,19.0,0.0,188.0,259434060.0,0
2274,38.270965591999996,1573340.0,196876763.0,104779336.0,18510.0,238.0,586419.0,192.0,209312.0,123677.0,124338.0,113847805.0,9977983.0,521.0,788737.0,259426610.0,2092.0,175.0,105294857.0,56.0,50.0,630831751.0,169.0,63.0,0.0,83.0,259446912.0,0
2275,38.371145946,1578049.0,197352282.0,105607713.0,18898.0,376.0,607680.0,225.0,209304.0,124350.0,124117.0,113992306.0,9976891.0,461.0,821247.0,259399557.0,2329.0,175.0,105166797.0,69.0,109.0,631769452.0,188.0,125.0,0.0,216.0,259420061.0,0
2276,38.471332337,1552887.0,197320365.0,105622831.0,18373.0,326.0,576323.0,167.0,209424.0,125155.0,125176.0,113506972.0,9978084.0,691.0,808096.0,259429836.0,1778.0,163.0,105471451.0,88.0,67.0,631860244.0,169.0,141.0,0.0,507.0,259450207.0,0
2277,38.571508145,1591982.0,196793190.0,104950161.0,18107.0,213.0,592939.0,259.0,209416.0,124294.0,125417.0,113806994.0,9977078.0,536.0,809615.0,259404124.0,1854.0,150.0,104764862.0,50.0,50.0,631561221.0,139.0,99.0,46.0,188.0,259424426.0,0
2278,38.671706618,1552184.0,197306689.0,104664500.0,17469.0,238.0,577822.0,209.0,209455.0,125098.0,124684.0,113796295.0,9977038.0,411.0,815225.0,259404307.0,2016.0,225.0,105580159.0,63.0,58.0,633921144.0,140.0,66.0,13.0,200.0,259423772.0,0
2279,38.771888689,1577169.0,196571854.0,105055893.0,17308.0,200.0,587239.0,200.0,209144.0,125372.0,125768.0,113787929.0,9979778.0,431.0,797065.0,259472263.0,2092.0,100.0,105587444.0,107.0,50.0,632404187.0,197.0,66.0,13.0,163.0,259494473.0,0
2280,38.872065944,1569770.0,197295618.0,105290493.0,17717.0,188.0,588862.0,209.0,209495.0,124948.0,124885.0,113684213.0,9977042.0,446.0,807933.0,259401733.0,1903.0,175.0,104746009.0,99.0,72.0,631595188.0,165.0,107.0,25.0,163.0,259422786.0,0
2281,38.972250181,1570739.0,196679265.0,105001868.0,18083.0,188.0,564262.0,159.0,209696.0,124449.0,124413.0,114057958.0,9977863.0,606.0,818129.0,259423176.0,1778.0,264.0,105076582.0,99.0,49.0,633434442.0,140.0,45.0,25.0,188.0,259444031.0,0
2282,39.072427589,1587396.0,197071969.0,105124806.0,18528.0,301.0,567863.0,192.0,209257.0,123772.0,123611.0,114212746.0,9977212.0,531.0,816730.0,259407750.0,1969.0,120.0,105377311.0,90.0,61.0,634739618.0,182.0,75.0,0.0,188.0,259427463.0,0
2283,39.17260586,1561917.0,197425432.0,105533249.0,18582.0,238.0,573960.0,200.0,209574.0,125145.0,124957.0,114074021.0,9977533.0,436.0,819246.0,259415908.0,2565.0,124.0,105753161.0,59.0,36.0,633448401.0,182.0,56.0,0.0,150.0,259436410.0,0
2284,39.272789995,1581332.0,196789285.0,104710381.0,18529.0,175.0,574102.0,184.0,208988.0,123335.0,123568.0,114135601.0,9977867.0,391.0,805530.0,259424057.0,1908.0,100.0,105374794.0,69.0,50.0,633524048.0,182.0,100.0,13.0,200.0,259444294.0,0
2285,39.372969821999995,1576133.0,197167295.0,105320066.0,19459.0,213.0,572850.0,267.0,209049.0,123470.0,124055.0,113881659.0,9977277.0,601.0,802399.0,259408704.0,1991.0,63.0,105452984.0,56.0,58.0,631803857.0,169.0,25.0,13.0,200.0,259429757.0,0
2286,39.473153044,1578948.0,196763171.0,105595842.0,16554.0,326.0,576633.0,191.0,210213.0,123921.0,123469.0,114070440.0,9977702.0,421.0,801339.0,259422186.0,2141.0,188.0,105246583.0,69.0,50.0,634835139.0,257.0,75.0,38.0,175.0,259440268.0,0
2287,39.573329621,1587816.0,196783544.0,105375082.0,17935.0,196.0,596723.0,196.0,209545.0,123719.0,124070.0,114119391.0,9977199.0,491.0,791968.0,259405904.0,1841.0,163.0,105364807.0,56.0,67.0,633406959.0,200.0,75.0,13.0,175.0,259426487.0,0
2288,39.673505367,1569272.0,197216032.0,105479664.0,20802.0,168.0,596979.0,184.0,209038.0,124114.0,124300.0,113983579.0,9976776.0,426.0,816015.0,259395726.0,2542.0,163.0,104980943.0,63.0,58.0,633131306.0,175.0,100.0,38.0,138.0,259416539.0,0
2289,39.773688345,1570118.0,197691196.0,105134466.0,19795.0,243.0,577536.0,246.0,209304.0,125263.0,125081.0,114009440.0,9977811.0,536.0,826971.0,259425094.0,1791.0,188.0,104879335.0,56.0,58.0,633584203.0,232.0,31.0,38.0,225.0,259443461.0,0
2290,39.87386416,1580312.0,197155694.0,105740360.0,15952.0,225.0,573885.0,167.0,210003.0,125994.0,125281.0,113888173.0,9976933.0,431.0,826320.0,259400427.0,1816.0,150.0,105451926.0,63.0,58.0,634004966.0,163.0,38.0,0.0,200.0,259421243.0,0
2291,39.974048889,1593591.0,197161435.0,105826320.0,17683.0,263.0,591091.0,184.0,209260.0,125800.0,125997.0,113474936.0,9977891.0,396.0,827707.0,259424466.0,1991.0,88.0,105014900.0,63.0,50.0,631055804.0,307.0,69.0,13.0,188.0,259445235.0,0
2292,40.074228574,1549650.0,197850997.0,105531975.0,17431.0,238.0,587813.0,209.0,209648.0,123248.0,122689.0,114254696.0,9977227.0,456.0,802713.0,259408496.0,1540.0,175.0,104754075.0,69.0,58.0,635266722.0,169.0,75.0,0.0,188.0,259401372.0,0
2293,40.17440698,1574648.0,197616497.0,105269012.0,19952.0,225.0,606280.0,192.0,209298.0,123926.0,123426.0,114240318.0,9975861.0,446.0,825327.0,259405821.0,2166.0,188.0,104979008.0,56.0,50.0,634988935.0,175.0,63.0,13.0,200.0,259411074.0,0
2294,40.274590326,1583609.0,196349999.0,104771196.0,18232.0,188.0,578787.0,217.0,209637.0,124412.0,124913.0,113444190.0,9977382.0,416.0,809621.0,259394258.0,1766.0,113.0,104832252.0,69.0,50.0,630042607.0,182.0,75.0,38.0,150.0,259439361.0,0
2295,40.374771187,1567531.0,197288039.0,104884201.0,18048.0,338.0,582215.0,184.0,209176.0,124365.0,123721.0,114413784.0,9977862.0,541.0,818001.0,259424864.0,2242.0,88.0,105275553.0,50.0,58.0,636142478.0,232.0,44.0,25.0,188.0,259448338.0,0
2296,40.474948838,1577770.0,196843767.0,105013977.0,18809.0,225.0,584558.0,217.0,209058.0,123897.0,123525.0,114062507.0,9977600.0,359.0,802394.0,259417451.0,1928.0,88.0,104904540.0,56.0,50.0,633217497.0,238.0,81.0,38.0,175.0,259441044.0,0
2297,40.575131738,1593104.0,196337327.0,105032183.0,17768.0,238.0,610151.0,184.0,209230.0,124270.0,123410.0,113935977.0,9979090.0,433.0,822898.0,259444035.0,1653.0,125.0,104786583.0,50.0,58.0,632483243.0,150.0,94.0,25.0,175.0,259470299.0,0
2298,40.675307692,1571135.0,197243288.0,105153396.0,17492.0,225.0,582127.0,209.0,209504.0,124788.0,124864.0,113255329.0,9977094.0,533.0,809246.0,259405573.0,1678.0,138.0,105675763.0,63.0,50.0,629819174.0,175.0,69.0,13.0,150.0,259424461.0,0
2299,40.775491045,1543924.0,197918390.0,105153017.0,18346.0,175.0,575421.0,192.0,209659.0,124716.0,124239.0,113903075.0,9977702.0,464.0,817228.0,259420973.0,1966.0,150.0,105200764.0,50.0,50.0,632566549.0,207.0,25.0,0.0,138.0,259440953.0,0
2300,40.875671395,1554368.0,198201841.0,105755209.0,18308.0,263.0,578495.0,209.0,209080.0,124534.0,124973.0,113681496.0,9977366.0,483.0,794039.0,259412356.0,2943.0,263.0,105653513.0,63.0,67.0,632039850.0,188.0,56.0,25.0,213.0,259432905.0,0
2301,40.975867436,1586240.0,197235819.0,105094537.0,19250.0,276.0,562989.0,234.0,209697.0,125524.0,125078.0,113646096.0,9978965.0,563.0,831836.0,259450479.0,1790.0,113.0,105358370.0,63.0,67.0,631057949.0,175.0,88.0,13.0,188.0,259473885.0,0
2302,41.076053603000005,1583367.0,197669035.0,105349224.0,18536.0,200.0,566349.0,184.0,209684.0,125725.0,124717.0,114109276.0,9977877.0,394.0,836289.0,259427553.0,1540.0,200.0,105198981.0,63.0,50.0,633533492.0,188.0,81.0,13.0,184.0,259444642.0,0
2303,41.176234386,1592733.0,197243129.0,105728752.0,17631.0,301.0,566930.0,217.0,209770.0,124087.0,124248.0,114359585.0,9977398.0,451.0,824870.0,259413152.0,2379.0,150.0,105125553.0,56.0,50.0,635614469.0,207.0,69.0,0.0,240.0,259432584.0,0
2304,41.276417207,1571309.0,197558018.0,105360592.0,18667.0,251.0,578856.0,175.0,209917.0,126073.0,125942.0,113537974.0,9977687.0,391.0,832284.0,259419929.0,1991.0,100.0,104913329.0,63.0,58.0,631517132.0,188.0,47.0,24.0,202.0,259438221.0,0
2305,41.376592216,1600646.0,197000950.0,105806605.0,18515.0,300.0,594895.0,200.0,209883.0,123981.0,124030.0,114474597.0,9976871.0,906.0,808407.0,259397963.0,2655.0,250.0,104844182.0,50.0,50.0,635281003.0,217.0,82.0,28.0,213.0,259418228.0,0
2306,41.476768277,1583781.0,196906616.0,104978667.0,18382.0,200.0,559293.0,209.0,209631.0,123488.0,123467.0,114329220.0,9976910.0,456.0,806076.0,259400629.0,2467.0,238.0,105523553.0,77.0,58.0,635427314.0,165.0,66.0,38.0,163.0,259419206.0,0
2307,41.576953088,1569703.0,197090698.0,104807044.0,18696.0,200.0,608421.0,167.0,209256.0,123656.0,123786.0,113947530.0,9977789.0,461.0,810077.0,259423016.0,2129.0,163.0,105097190.0,82.0,65.0,633151355.0,123.0,33.0,25.0,175.0,259442149.0,0
2308,41.677132415,1599769.0,196755988.0,104848722.0,18070.0,188.0,577104.0,217.0,209200.0,124012.0,124989.0,113757946.0,9977298.0,456.0,812539.0,259410345.0,2480.0,166.0,105642410.0,115.0,49.0,630936385.0,148.0,34.0,0.0,175.0,259429239.0,0
2309,41.777316520999996,1613338.0,196365589.0,105042231.0,17762.0,213.0,609095.0,209.0,209170.0,124742.0,124596.0,114071954.0,9977790.0,441.0,810911.0,259423277.0,2370.0,144.0,105111213.0,123.0,588.0,633766020.0,172.0,94.0,0.0,200.0,259441809.0,0
2310,41.877492132,1604622.0,196604060.0,105375154.0,17814.0,175.0,597973.0,192.0,209597.0,125066.0,124861.0,113579555.0,9977295.0,466.0,831084.0,259409441.0,2302.0,157.0,105356523.0,49.0,39.0,631619643.0,188.0,63.0,0.0,150.0,259429195.0,0
2311,41.977670274,1572596.0,197200651.0,104986708.0,18297.0,288.0,609626.0,184.0,209050.0,123459.0,123702.0,114260653.0,9977179.0,561.0,793397.0,259406450.0,2537.0,50.0,104843731.0,56.0,58.0,634637125.0,294.0,81.0,0.0,200.0,259428398.0,0
2312,42.077853375,1612610.0,196599971.0,104924440.0,18171.0,338.0,609094.0,175.0,210012.0,125848.0,125513.0,113812944.0,9977884.0,476.0,827338.0,259423294.0,2405.0,225.0,105147403.0,63.0,67.0,632320849.0,213.0,63.0,13.0,163.0,259445286.0,0
2313,42.17802836,1569551.0,197632108.0,105473057.0,17615.0,163.0,602188.0,155.0,209814.0,125187.0,125395.0,113403681.0,9977009.0,406.0,827996.0,259401636.0,1640.0,125.0,104866414.0,63.0,58.0,630692881.0,169.0,81.0,13.0,188.0,259420682.0,0
2314,42.278209482,1601383.0,196467832.0,104785797.0,18333.0,338.0,573815.0,220.0,209430.0,124706.0,124509.0,113558880.0,9977479.0,436.0,817951.0,259416031.0,2304.0,238.0,105217535.0,63.0,58.0,630584339.0,163.0,113.0,38.0,175.0,259435107.0,0
2315,42.378387986,1559936.0,197010410.0,104986635.0,23429.0,168.0,557639.0,196.0,209161.0,125127.0,125026.0,113612027.0,9974082.0,486.0,805052.0,259326598.0,2154.0,213.0,105635952.0,56.0,50.0,631459074.0,244.0,50.0,25.0,238.0,259359344.0,0
2316,42.478564814,1575598.0,196999980.0,105617921.0,22297.0,396.0,589648.0,323.0,209486.0,123694.0,123275.0,114160080.0,9976927.0,556.0,815274.0,259397363.0,2367.0,200.0,105293949.0,56.0,50.0,634084847.0,194.0,44.0,13.0,163.0,259421334.0,0
2317,42.57874544,1591565.0,196856014.0,104967790.0,18823.0,188.0,557528.0,184.0,210400.0,123790.0,123639.0,113822845.0,9977435.0,456.0,827073.0,259417598.0,2504.0,150.0,105361281.0,69.0,50.0,633384372.0,194.0,56.0,0.0,175.0,259433885.0,0
2318,42.678924824,1560594.0,197289976.0,105265161.0,19273.0,300.0,556294.0,225.0,209696.0,123585.0,123280.0,114370121.0,9977298.0,456.0,815825.0,259410452.0,2279.0,125.0,105553995.0,56.0,58.0,634998501.0,182.0,19.0,0.0,213.0,259429492.0,0
2319,42.779110501,1574177.0,197103267.0,105297536.0,18418.0,263.0,597076.0,192.0,209349.0,123949.0,123226.0,114452739.0,9977765.0,421.0,814754.0,259422497.0,2192.0,125.0,105076364.0,56.0,58.0,636454849.0,175.0,56.0,0.0,213.0,259435412.0,0
2320,42.879290118,1578589.0,197475064.0,105855424.0,18194.0,250.0,593678.0,242.0,209442.0,123517.0,123595.0,114123487.0,9977090.0,471.0,822510.0,259412121.0,1928.0,188.0,105391439.0,69.0,67.0,633761412.0,163.0,63.0,13.0,200.0,259417065.0,0
2321,42.979471683,1581391.0,196709542.0,105296933.0,18057.0,363.0,577852.0,234.0,209692.0,123981.0,123831.0,114171136.0,9977046.0,411.0,822744.0,259411128.0,2467.0,213.0,105773974.0,69.0,75.0,634946104.0,238.0,88.0,13.0,175.0,259433198.0,0
2322,43.07966094100001,1604469.0,196485625.0,104685705.0,17582.0,213.0,573348.0,192.0,209363.0,123945.0,123290.0,114245141.0,9978436.0,456.0,812868.0,259448711.0,1678.0,50.0,105682731.0,63.0,58.0,635686126.0,200.0,150.0,13.0,188.0,259462609.0,0
2323,43.179866538,1607564.0,196898357.0,105337098.0,17388.0,263.0,555539.0,184.0,209540.0,123494.0,123961.0,113865314.0,9974510.0,496.0,820528.0,259336480.0,2605.0,113.0,105629237.0,75.0,50.0,633524805.0,169.0,69.0,13.0,163.0,259397398.0,0
2324,43.280049788,1573672.0,196851353.0,104905192.0,17996.0,238.0,607029.0,167.0,209517.0,124307.0,124249.0,113630339.0,9978146.0,405.0,813176.0,259431212.0,1578.0,213.0,104746529.0,75.0,67.0,630691572.0,232.0,44.0,13.0,163.0,259454063.0,0
2325,43.380231771000005,1556225.0,197886931.0,105527364.0,18005.0,213.0,583115.0,184.0,209333.0,125361.0,125304.0,113350819.0,9981715.0,458.0,839038.0,259440226.0,1953.0,163.0,105161140.0,63.0,50.0,630266588.0,182.0,50.0,0.0,163.0,259520444.0,0
2326,43.480408667,1570684.0,197496319.0,105013272.0,17732.0,225.0,594530.0,184.0,208728.0,123053.0,123056.0,114398612.0,9977212.0,378.0,814602.0,259488210.0,2442.0,238.0,105372154.0,56.0,58.0,635121622.0,175.0,38.0,0.0,175.0,259426810.0,0
2327,43.580599402,1565515.0,197231520.0,105013334.0,18362.0,175.0,601553.0,200.0,209347.0,125652.0,124751.0,113545973.0,9978607.0,452.0,811913.0,259444251.0,1441.0,225.0,104699321.0,63.0,58.0,631496860.0,194.0,75.0,13.0,188.0,259463725.0,0
2328,43.680781001999996,1594998.0,196751005.0,105014483.0,17871.0,163.0,586034.0,175.0,209245.0,123049.0,123422.0,114376304.0,9977679.0,433.0,789866.0,259419346.0,2392.0,326.0,105269632.0,81.0,58.0,634954778.0,207.0,81.0,25.0,213.0,259438479.0,0
2329,43.780958823,1614580.0,196646719.0,105431232.0,18169.0,313.0,583137.0,234.0,209759.0,123614.0,123814.0,113908773.0,9977216.0,529.0,812130.0,259405719.0,2504.0,163.0,105332436.0,63.0,58.0,634102261.0,157.0,113.0,13.0,152.0,259427028.0,0
2330,43.881144088,1567957.0,197705159.0,105597778.0,17369.0,213.0,571197.0,192.0,209830.0,125182.0,125116.0,113493049.0,9977910.0,421.0,831221.0,259424636.0,1703.0,38.0,105160565.0,56.0,58.0,631104552.0,163.0,63.0,18.0,144.0,259444130.0,0
2331,43.981321556000005,1573152.0,197281901.0,104784273.0,18807.0,250.0,558030.0,242.0,209355.0,123633.0,123999.0,113975451.0,9976857.0,506.0,805735.0,259399213.0,2642.0,175.0,105452154.0,63.0,67.0,634665133.0,269.0,22.0,48.0,245.0,259419785.0,0
2332,44.081503055,1556449.0,198031162.0,105329495.0,18420.0,188.0,564801.0,184.0,209500.0,125420.0,125388.0,113641920.0,9977645.0,531.0,825415.0,259418865.0,1853.0,125.0,105943633.0,56.0,50.0,630907273.0,167.0,115.0,16.0,150.0,259439886.0,0
2333,44.181681725,1602397.0,196780622.0,105449490.0,17994.0,213.0,572624.0,184.0,209319.0,123030.0,122398.0,114455206.0,9977062.0,481.0,825066.0,259403189.0,1840.0,138.0,105693999.0,79.0,58.0,636028270.0,123.0,41.0,38.0,150.0,259423110.0,0
2334,44.28186300300001,1604612.0,196392041.0,104784430.0,18674.0,288.0,574198.0,192.0,209776.0,123286.0,123667.0,114029765.0,9977554.0,466.0,813178.0,259417367.0,2091.0,213.0,105421780.0,82.0,59.0,634092714.0,181.0,74.0,13.0,163.0,259436226.0,0
2335,44.382046847,1546683.0,197832018.0,105613951.0,19033.0,250.0,572600.0,200.0,209278.0,122485.0,122121.0,114560064.0,9977810.0,546.0,809889.0,259422081.0,1878.0,189.0,105679146.0,115.0,61.0,635766750.0,222.0,65.0,0.0,213.0,259442700.0,0
2336,44.482223131000005,1575282.0,197266393.0,105699507.0,17732.0,238.0,575522.0,200.0,209528.0,124554.0,124987.0,113806191.0,9977002.0,426.0,815763.0,259402654.0,2072.0,120.0,105012629.0,115.0,61.0,631940431.0,176.0,44.0,0.0,188.0,259421764.0,0
2337,44.582404247,1565461.0,197485022.0,105331262.0,19886.0,351.0,556622.0,242.0,209515.0,121899.0,121864.0,114344880.0,9977601.0,411.0,792167.0,259415344.0,2466.0,73.0,105712022.0,52.0,42.0,634947004.0,188.0,25.0,0.0,200.0,259437779.0,0
2338,44.682580212,1579355.0,196842712.0,104970200.0,17780.0,250.0,585815.0,200.0,209860.0,125479.0,125972.0,113411100.0,9976941.0,436.0,800732.0,259398090.0,2178.0,238.0,104988879.0,56.0,50.0,629973514.0,207.0,50.0,25.0,150.0,259420796.0,0
2339,44.782760808,1579389.0,196907014.0,105023927.0,18441.0,288.0,573832.0,217.0,209339.0,124695.0,125156.0,113619211.0,9977536.0,441.0,801807.0,259414007.0,2091.0,175.0,105045245.0,75.0,50.0,631957089.0,200.0,81.0,38.0,175.0,259434640.0,0
2340,44.882946714,1556195.0,197376838.0,105573726.0,17269.0,213.0,572697.0,116.0,209600.0,124770.0,124708.0,113735406.0,9978021.0,416.0,797263.0,259426701.0,2567.0,138.0,105147821.0,88.0,58.0,632843520.0,175.0,88.0,25.0,150.0,259449561.0,0
2341,44.983127142,1554210.0,197820087.0,105757984.0,17468.0,148.0,568464.0,171.0,209905.0,123562.0,123903.0,114181455.0,9977414.0,456.0,799785.0,259412766.0,2304.0,125.0,105798938.0,81.0,58.0,633902076.0,263.0,131.0,38.0,225.0,259433165.0,0
2342,45.083310012,1542563.0,197327736.0,104740944.0,17132.0,168.0,555349.0,147.0,209809.0,123071.0,123343.0,114361550.0,9977645.0,436.0,798269.0,259418029.0,2179.0,113.0,105740767.0,56.0,50.0,634989633.0,150.0,31.0,0.0,175.0,259439254.0,0
2343,45.183487241,1534480.0,197846931.0,105794233.0,19600.0,228.0,581349.0,239.0,209678.0,124490.0,124241.0,113994768.0,9977275.0,426.0,820071.0,259407911.0,2304.0,188.0,105825549.0,56.0,50.0,634387272.0,200.0,19.0,0.0,175.0,259429522.0,0
2344,45.283666656,1567079.0,197480990.0,105284006.0,20909.0,288.0,555437.0,184.0,209212.0,124959.0,124913.0,113662317.0,9977434.0,426.0,811211.0,259411975.0,2317.0,138.0,105755741.0,50.0,50.0,632232770.0,188.0,69.0,0.0,200.0,259432398.0,0
2345,45.383871641999995,1585819.0,196892553.0,104852959.0,18478.0,301.0,602890.0,242.0,209190.0,123760.0,123443.0,113933976.0,9979883.0,446.0,817559.0,259477633.0,1654.0,138.0,105308088.0,69.0,50.0,634047444.0,188.0,31.0,25.0,163.0,259498392.0,0
2346,45.484049187,1553034.0,197161933.0,104760255.0,18184.0,200.0,558007.0,175.0,209295.0,124410.0,123967.0,114258790.0,9977175.0,476.0,809257.0,259404828.0,2179.0,63.0,105513294.0,63.0,50.0,635261687.0,182.0,75.0,13.0,200.0,259427745.0,0
2347,45.58423523800001,1573233.0,197372868.0,105766481.0,17630.0,326.0,583478.0,200.0,209791.0,123953.0,123450.0,114229650.0,9978071.0,491.0,808994.0,259429217.0,1954.0,200.0,105530069.0,50.0,50.0,634602265.0,182.0,50.0,13.0,175.0,259370725.0,0
2348,45.684411913999995,1563441.0,197171705.0,105320263.0,17592.0,250.0,568804.0,184.0,209766.0,123996.0,123655.0,113815206.0,9973148.0,531.0,837067.0,259404197.0,2429.0,88.0,105248502.0,69.0,50.0,631653545.0,182.0,38.0,13.0,175.0,259411974.0,0
2349,45.784591684,1589783.0,196696244.0,104800393.0,17484.0,213.0,586455.0,184.0,209401.0,123933.0,123811.0,113882081.0,9977034.0,461.0,803068.0,259312620.0,1766.0,163.0,105167965.0,63.0,58.0,632090829.0,207.0,75.0,13.0,150.0,259431065.0,0
2350,45.884779998,1568995.0,197480954.0,105301886.0,17642.0,175.0,594430.0,184.0,209177.0,124869.0,124691.0,113893684.0,9978847.0,401.0,833094.0,259448537.0,1791.0,88.0,104855260.0,75.0,50.0,633016801.0,194.0,113.0,13.0,163.0,259471043.0,0
2351,45.98495893,1536112.0,198109727.0,105351281.0,18966.0,288.0,559056.0,242.0,209656.0,123732.0,124140.0,108414829.0,9977591.0,2218.0,803588.0,259415627.0,1478.0,88.0,105681645.0,75.0,75.0,595464973.0,169.0,75.0,13.0,213.0,259441400.0,0
2352,46.085145046,1578681.0,197447298.0,105217711.0,18385.0,288.0,588799.0,167.0,208824.0,124010.0,123870.0,114661672.0,9981342.0,378.0,824220.0,259447569.0,1740.0,75.0,105738078.0,75.0,100.0,636476792.0,175.0,25.0,0.0,175.0,259516185.0,0
2353,46.185322765,1538897.0,198043211.0,105657960.0,18095.0,200.0,557383.0,192.0,209726.0,124323.0,124674.0,114191517.0,9977230.0,421.0,797038.0,259468380.0,2153.0,225.0,105883545.0,50.0,58.0,634837740.0,163.0,44.0,0.0,175.0,259426849.0,0
2354,46.285501817,1576414.0,197206323.0,105280879.0,18489.0,263.0,595516.0,200.0,209550.0,125239.0,124842.0,113875007.0,9977426.0,477.0,813651.0,259411835.0,1703.0,200.0,104756457.0,63.0,58.0,632604153.0,188.0,50.0,38.0,163.0,259432817.0,0
