time,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-misses,branches,bus-cycles,cache-misses,cache-references,context-switches,cpu-clock,cycles,dTLB-load-misses,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,instructions,minor-faults,node-load-misses,node-loads,node-store-misses,node-stores,page-faults,ref-cycles,task-clock,label
21.00683384,96641331.0,1227369175.0,879596154.0,71898.0,4539.0,63920192.0,2501.0,17592081.0,8438446.0,8121115.0,618398950.0,99553543.0,7219.0,81395391.0,0.0,1000.3010300000001,2588395183.0,1590456.0,1025.0,878821299.0,7465.0,150.0,4114435421.0,0.0,2044.0,2332.0,488.0,2101.0,0.0,2588718575.0,1000.3015230000001,2
22.007117605999998,96623167.0,1218135089.0,870317594.0,71822.0,4214.0,63866654.0,2509.0,17581824.0,6933687.0,7482681.0,618737913.0,99547255.0,6676.0,81652412.0,1.0,1000.2521849999999,2588273131.0,2034207.0,889.0,875952496.0,8961.0,676.0,4108491826.0,0.0,2035.0,2376.0,528.0,2042.0,0.0,2588560317.0,1000.2517140000001,2
23.007417994,96491857.0,1210289197.0,871835502.0,76426.0,3779.0,63731639.0,2538.0,17545405.0,8503970.0,8233678.0,618022469.0,99543851.0,6407.0,81342223.0,0.0,1000.282294,2588174615.0,2211364.0,975.0,873161064.0,6127.0,117.0,4108946307.0,0.0,2013.0,1669.0,550.0,2013.0,0.0,2588491282.0,1000.28207,2
24.007719203,96620517.0,1221275329.0,874778628.0,73383.0,3939.0,63694770.0,2517.0,17547359.0,8801256.0,9246062.0,612886039.0,99557007.0,6363.0,81532549.0,0.0,1000.289392,2588563783.0,2088034.0,938.0,875068309.0,9090.0,108.0,4069073002.0,0.0,2248.0,1588.0,472.0,2015.0,0.0,2588782537.0,1000.2895390000001,2
25.008008121,96559038.0,1216323307.0,876526924.0,73177.0,4446.0,63917529.0,2726.0,17616595.0,7737016.0,7816436.0,619008481.0,99551424.0,5872.0,81509541.0,0.0,1000.270932,2588349459.0,2087743.0,1098.0,875369048.0,10607.0,102.0,4113337227.0,0.0,2274.0,1452.0,488.0,2013.0,0.0,2588649316.0,1000.270862,2
26.008300245,96599154.0,1216144236.0,870086355.0,72083.0,3434.0,63828782.0,2588.0,17572371.0,7736893.0,7857111.0,617795448.0,99550703.0,5951.0,81547685.0,1.0,1000.27349,2588329315.0,1453888.0,825.0,878912564.0,5696.0,375.0,4111228630.0,0.0,2026.0,1557.0,500.0,2026.0,0.0,2588642783.0,1000.273526,2
27.008597129,96536779.0,1218898178.0,878804717.0,71170.0,3364.0,63704852.0,2584.0,17549739.0,8154553.0,7984252.0,618448882.0,99549754.0,6373.0,81433750.0,0.0,1000.2736199999999,2588287610.0,2081053.0,933.0,872902030.0,10184.0,36.0,4121057382.0,0.0,2021.0,1417.0,486.0,1917.0,0.0,2588615259.0,1000.273469,2
28.00889776,96599410.0,1225119752.0,877170952.0,67828.0,3168.0,63962024.0,2482.0,17592911.0,8863256.0,8714127.0,615764238.0,99550609.0,5937.0,81362595.0,0.0,1000.287417,2588332406.0,1824777.0,1205.0,879018991.0,8462.0,34.0,4093350961.0,0.0,2063.0,1100.0,575.0,2088.0,0.0,2588599142.0,1000.2876669999999,2
29.009196926999998,96732041.0,1228778749.0,879271275.0,69656.0,2838.0,63875049.0,2492.0,17618485.0,7991842.0,7985267.0,617929034.0,99553858.0,5596.0,81532176.0,0.0,1000.2854570000001,2588414080.0,2640565.0,1038.0,871156265.0,10128.0,25.0,4111520405.0,0.0,2038.0,1125.0,751.0,2106.0,0.0,2588759148.0,1000.285013,2
1.0005742990000002,103150635.0,1236199423.0,896808561.0,71548.0,6727.0,67768824.0,2292.0,18603142.0,9389736.0,9409956.0,625070011.0,99553316.0,12623.0,86351027.0,1.0,1000.35926,2588363515.0,2614744.0,1334.0,897035510.0,7057.0,46.0,4137072751.0,0.0,2049.0,4765.0,333.0,2056.0,0.0,2588677261.0,1000.357443,2
2.000920324,103179029.0,1229327088.0,894972210.0,70497.0,4918.0,67772217.0,2362.0,18590708.0,8932284.0,8797858.0,629054008.0,99549103.0,7073.0,86320471.0,0.0,1000.3451779999999,2588334658.0,2161714.0,1138.0,901286053.0,5508.0,67.0,4156430182.0,0.0,1907.0,2732.0,325.0,2101.0,0.0,2588609122.0,1000.3419439999999,2
3.001219303,103163491.0,1232152982.0,897902336.0,72846.0,3901.0,66910285.0,2242.0,18544631.0,9524401.0,9615564.0,624979262.0,99548949.0,6374.0,86353977.0,1.0,1000.277557,2588327011.0,2575701.0,988.0,893328000.0,5145.0,417.0,4136935159.0,0.0,2269.0,1953.0,375.0,2042.0,0.0,2588556607.0,1000.2772259999999,2
4.001509704,103135898.0,1233824908.0,897727550.0,70824.0,4204.0,67585324.0,2514.0,18541045.0,9370771.0,9029169.0,626619849.0,99547320.0,5972.0,86332512.0,0.0,1000.2737619999999,2588276277.0,2423086.0,1070.0,895631785.0,5439.0,28.0,4150922587.0,0.0,2237.0,1532.0,363.0,1725.0,0.0,2588560727.0,1000.273116,2
5.001810803,103173016.0,1228956051.0,896651636.0,71044.0,3710.0,67789572.0,2514.0,18569925.0,8840518.0,8666544.0,629404275.0,99551182.0,6356.0,86394279.0,0.0,1000.2924939999999,2588338326.0,2245948.0,1275.0,901320021.0,6446.0,42.0,4168536694.0,0.0,2001.0,1457.0,438.0,2051.0,0.0,2588655555.0,1000.292232,2
6.002118691000001,103194333.0,1230715812.0,898509110.0,69945.0,3026.0,67663284.0,2576.0,18545382.0,9088583.0,9229162.0,626415149.0,99547058.0,6310.0,86379775.0,0.0,1000.2628300000001,2588180699.0,2143581.0,1250.0,898298472.0,6466.0,27.0,4151340730.0,0.0,2583.0,1174.0,486.0,2153.0,0.0,2588552905.0,1000.263018,2
7.002408247999999,103161257.0,1226488272.0,895842328.0,70884.0,2973.0,67761343.0,2538.0,18575788.0,9710532.0,9739505.0,624594146.0,99549467.0,5652.0,85968340.0,1.0,1000.2869390000001,2588305834.0,1617057.0,1172.0,902998529.0,6517.0,86.0,4130573686.0,0.0,2233.0,1213.0,500.0,2076.0,0.0,2588616129.0,1000.286732,2
8.002699227,103147108.0,1233846737.0,904927597.0,70520.0,3201.0,67844213.0,2567.0,18600910.0,9038894.0,9100630.0,626629923.0,99549346.0,5702.0,86346766.0,0.0,1000.278223,2588283140.0,2223747.0,1113.0,899545355.0,7527.0,158.0,4144351940.0,20.0,2026.0,1013.0,475.0,2140.0,20.0,2588607295.0,1000.2778910000001,2
9.002998062,103178643.0,1231506742.0,898150833.0,70300.0,2863.0,67703266.0,2534.0,18572315.0,9335684.0,9286746.0,626166556.0,99550079.0,5697.0,86416716.0,0.0,1000.280177,2588306359.0,2238266.0,1334.0,899360728.0,6828.0,204.0,4141314527.0,0.0,1987.0,875.0,486.0,2057.0,0.0,2588627802.0,1000.2804,2
10.00328781,103113795.0,1232636178.0,900930807.0,72005.0,2862.0,67749651.0,2566.0,18544290.0,9657532.0,9552209.0,625175135.0,99544244.0,5447.0,86423533.0,0.0,1000.272657,2588162204.0,2392800.0,1013.0,900155694.0,7296.0,183.0,4137279020.0,0.0,2251.0,775.0,513.0,2038.0,0.0,2588501526.0,1000.2727160000001,2
11.00358253,103145821.0,1230733429.0,898839703.0,73545.0,2788.0,67634456.0,2484.0,18552414.0,9426001.0,9592045.0,625191241.0,99545626.0,5313.0,86337126.0,1.0,1000.265941,2588186167.0,2371794.0,1113.0,896033354.0,6846.0,283.0,4140883346.0,0.0,2398.0,850.0,514.0,2056.0,0.0,2588528610.0,1000.266185,2
12.003862758,103142479.0,1229276758.0,899938447.0,71467.0,2931.0,67584217.0,2547.0,18551282.0,9273174.0,8993801.0,627308784.0,99546172.0,5236.0,86242236.0,0.0,1000.268673,2588203534.0,2350170.0,1000.0,894161795.0,5968.0,213.0,4156917334.0,0.0,2193.0,719.0,463.0,1938.0,0.0,2588534887.0,1000.2678480000001,2
13.004157199000002,103205222.0,1228018170.0,897454942.0,74947.0,2713.0,67603516.0,2501.0,18529248.0,8800656.0,8317278.0,629630077.0,99548342.0,5458.0,86389022.0,0.0,1000.281514,2588261504.0,2041750.0,1075.0,898109363.0,5026.0,200.0,4173271786.0,0.0,1994.0,650.0,475.0,1988.0,0.0,2588585040.0,1000.281941,2
14.004442108,103196923.0,1232144942.0,897741354.0,73534.0,2638.0,67681786.0,2442.0,18579190.0,9446875.0,9468774.0,625954152.0,99547257.0,5863.0,86302827.0,0.0,1000.2635970000001,2588215103.0,2311076.0,1056.0,897354817.0,6912.0,222.0,4142699210.0,0.0,2042.0,646.0,486.0,2014.0,0.0,2588558744.0,1000.2645560000001,2
15.004738749000001,103120438.0,1231933574.0,898112947.0,74022.0,2445.0,67747749.0,2473.0,18576764.0,9511402.0,9466677.0,625691146.0,99545506.0,5006.0,86354096.0,1.0,1000.2679220000001,2588235041.0,2074919.0,1338.0,900262724.0,6171.0,2709.0,4143186199.0,0.0,2394.0,575.0,563.0,2063.0,0.0,2588506301.0,1000.2665220000001,2
