time,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-misses,branches,bus-cycles,cache-misses,cache-references,context-switches,cpu-clock,cycles,dTLB-load-misses,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,instructions,minor-faults,node-load-misses,node-loads,node-store-misses,node-stores,page-faults,ref-cycles,task-clock,label
24.007050361999998,91370683.0,1210379799.0,853319125.0,77107.0,13193.0,60457572.0,2684.0,16683366.0,6493372.0,6688451.0,609481253.0,99554959.0,30837.0,77188526.0,1.0,1000.271494,2588408092.0,853990.0,675.0,856628933.0,29265.0,5035.0,4061748128.0,0.0,2151.0,38888.0,445.0,2112.0,0.0,2588745136.0,1000.273868,2
25.007328715,91352133.0,1206801151.0,854298386.0,78562.0,16948.0,60416955.0,2608.0,16659950.0,7361952.0,7341275.0,607590276.0,99555537.0,20266.0,77227611.0,0.0,1000.2792929999999,2588484787.0,1100428.0,695.0,853928735.0,33766.0,28.0,4049394465.0,0.0,2146.0,14267.0,450.0,2101.0,0.0,2588744158.0,1000.277014,2
26.007628395,91375124.0,1209699910.0,848228376.0,76721.0,11418.0,60465993.0,2562.0,16674663.0,7401497.0,7299465.0,607646038.0,99554420.0,12870.0,77134212.0,0.0,1000.2773699999999,2588413761.0,1080710.0,675.0,855674166.0,31803.0,50.0,4052277527.0,20.0,2019.0,7915.0,500.0,2063.0,20.0,2588712846.0,1000.279101,2
27.007914059,91354081.0,1213144879.0,852121113.0,76733.0,10415.0,60364667.0,2551.0,16665571.0,7262297.0,7098170.0,607959822.0,99553185.0,13439.0,77134527.0,0.0,1000.2779300000001,2588422073.0,1147645.0,766.0,853142156.0,34880.0,18.0,4058017308.0,0.0,2098.0,8926.0,389.0,2153.0,0.0,2588703095.0,1000.2758240000001,2
28.008181264,91412346.0,1211586640.0,850996635.0,74784.0,5557.0,60459568.0,2436.0,16669811.0,7008643.0,6961564.0,608492295.0,99552722.0,8727.0,77192936.0,1.0,1000.239791,2588407988.0,1278897.0,748.0,854977302.0,29518.0,3736.0,4053254690.0,0.0,1963.0,4239.0,525.0,2113.0,0.0,2588605381.0,1000.2399949999999,2
29.008453146999997,91478098.0,1215204636.0,855018551.0,76308.0,4588.0,60427269.0,2484.0,16697577.0,7274923.0,7254655.0,607611438.0,99553324.0,7324.0,77145631.0,0.0,1000.2586289999999,2588402380.0,1411566.0,725.0,852877806.0,27151.0,17.0,4048693841.0,0.0,2113.0,2776.0,412.0,1982.0,0.0,2588775504.0,1000.2582199999999,2
1.00050983,92267552.0,1191478296.0,845902047.0,78672.0,12103.0,60385519.0,2551.0,16624999.0,9259568.0,9355224.0,598156209.0,99558465.0,14008.0,77218485.0,0.0,1000.331447,2588511883.0,1918286.0,778.0,844443534.0,3924.0,65.0,3990118181.0,0.0,2278.0,9912.0,333.0,2000.0,0.0,2588790011.0,1000.3335189999999,2
2.0007873640000002,92246717.0,1193328240.0,843314733.0,76828.0,7058.0,60473193.0,2288.0,16638042.0,8605868.0,8038656.0,603676006.0,99551207.0,10223.0,76786508.0,1.0,1000.273232,2588382382.0,2263288.0,1600.0,844842056.0,3626.0,2301.0,4030310384.0,0.0,2219.0,5408.0,263.0,1926.0,0.0,2588641125.0,1000.267407,2
3.0010170019999998,92118692.0,1190615411.0,843600421.0,79594.0,5476.0,60376673.0,2309.0,16619555.0,9879770.0,10086246.0,596099133.0,99550629.0,7513.0,77088892.0,0.0,1000.217104,2588324987.0,2206390.0,1625.0,843421169.0,5095.0,100.0,3964207179.0,0.0,2187.0,3417.0,347.0,2153.0,0.0,2588623198.0,1000.2170279999999,2
4.001233017,92170398.0,1191288256.0,843017650.0,74181.0,4392.0,60431796.0,2399.0,16642814.0,8885305.0,9162507.0,598575710.0,99545703.0,6606.0,77189146.0,0.0,1000.1990609999999,2588217490.0,1653541.0,1639.0,845561220.0,993.0,65.0,3986984391.0,20.0,1997.0,2198.0,238.0,2013.0,20.0,2588504942.0,1000.199087,2
5.001460212,91807790.0,1189160047.0,840722671.0,77634.0,4012.0,60277014.0,2315.0,16587593.0,9646686.0,9550272.0,598158634.0,99546648.0,6463.0,77128676.0,0.0,1000.215569,2588215446.0,2218800.0,2401.0,840644788.0,4651.0,167.0,3983470165.0,0.0,1938.0,1963.0,288.0,1975.0,0.0,2588533147.0,1000.2154419999999,2
